WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
1549,Shirtail Ranches,Dessert,Germany,Rheingau,Syrah,2011,13.6,1.5L,Low
1550,Dishon Single Vineyard,Red,Italy,Piedmont,Malbec,2010,13.3,1.5L,Medium
1551,Don Paolo,Dessert,Chile,Maipo Valley,Merlot,2005,12.5,1.5L,High
1552,Winemaker's Collection,White,Argentina,Mendoza,Fetească Neagră,2018,14.7,0.75L,Medium
1553,Chateaux du Lovall,Red,Portugal,Douro,Malbec,2001,12.4,1.5L,Low
1554,360 Ruber Capite,Dessert,Argentina,Salta,Syrah,2009,11.6,1L,High
1555,Soleil,White,Italy,Sicily,Tempranillo,2021,15.4,0.75L,Medium
1556,Seigneurs d'Aiguilhe,Rosé,Argentina,Mendoza,Tempranillo,2016,12.0,1L,Premium
1557,Roulette Blanc,Dessert,USA,Sonoma,Cabernet Sauvignon,2007,14.5,1L,Premium
1558,Santa Barbara Historic Vineyards Collection Sanford & Benedict Vineyard,Sparkling,USA,Oregon,Chardonnay,2022,11.3,1L,Premium
1559,Petite Sirah Petit Verdot,Rosé,Portugal,Alentejo,Cabernet Sauvignon,2005,14.7,1L,Medium
1560,La Coeta,Red,Portugal,Alentejo,Syrah,2015,14.2,1.5L,Medium
1561,Château de Beauregard Vignes Blanches,Rosé,Argentina,Salta,Malbec,2010,12.8,0.75L,Low
1562,Bricco Gattera,Red,Portugal,Douro,Cabernet Sauvignon,2022,14.3,0.75L,Premium
1563,Mon Amour,Sparkling,France,Burgundy,Pinot Noir,2009,11.6,1L,High
1564,Basarin,Dessert,Chile,Maipo Valley,Syrah,2008,11.5,1.5L,High
1565,Riserva Don Alberto,Rosé,Romania,Dealu Mare,Syrah,2000,13.1,1.5L,High
1566,Creston Valley Vineyard,White,USA,Napa Valley,Riesling,2015,12.6,1.5L,Low
1567,Old Cape Colony,Sparkling,Spain,Catalonia,Fetească Neagră,2009,12.7,1.5L,Premium
1568,Arthur,Sparkling,Romania,Murfatlar,Tempranillo,2009,13.4,0.75L,Medium
1569,Piesporter Goldtröpfchen Erste Lage Spätlese,Sparkling,Chile,Maipo Valley,Riesling,2011,11.2,0.75L,Premium
1570,Le Mazet Old World,Dessert,Spain,Rioja,Sauvignon Blanc,2008,12.0,1.5L,High
1571,Three Cape Ladies Cape Blend,Red,Portugal,Alentejo,Syrah,2011,12.1,1L,Premium
1572,Barrelman's Select,Rosé,Chile,Maipo Valley,Merlot,2010,11.7,0.75L,Medium
1573,Late Harvest Estate,Dessert,Spain,Rioja,Fetească Neagră,2015,14.1,1.5L,High
1574,1935,Sparkling,Germany,Rheingau,Merlot,2000,11.2,1.5L,Premium
1575,Bricco Luciani,Rosé,Chile,Casablanca Valley,Sauvignon Blanc,2005,12.8,1.5L,Medium
1576,Beckstoffer-Tokalon Vineyard,Sparkling,Italy,Tuscany,Tempranillo,2017,13.0,1.5L,Medium
1577,Les Chevrières,Sparkling,USA,Napa Valley,Chardonnay,2018,14.2,1.5L,Medium
1578,Filsell,Dessert,USA,Oregon,Chardonnay,2000,13.7,1.5L,Medium
1579,Wavertree,Dessert,Germany,Rheingau,Merlot,2020,14.5,0.75L,Low
1580,Porca de Murça Reserva,White,Italy,Tuscany,Pinot Noir,2009,12.5,0.75L,High
1581,Arsvitis,White,USA,Sonoma,Chardonnay,2023,13.8,1L,Medium
1582,Gypsy,White,Germany,Rheingau,Sauvignon Blanc,2009,12.2,1L,High
1583,Dierberg Block Five,Dessert,Spain,Ribera del Duero,Sauvignon Blanc,2017,12.6,1L,Premium
1584,Il Principio,Rosé,Australia,Barossa Valley,Malbec,2021,15.1,0.75L,Premium
1585,Art House Viognier-Chenin Blanc-Sauvignon Blanc,Rosé,Italy,Tuscany,Fetească Neagră,2000,13.2,1.5L,High
1586,Clos Saint Landelin,Dessert,Spain,Catalonia,Pinot Noir,2009,14.0,0.75L,Medium
1587,Destiny Ridge Vineyard Shepard's Mark,Sparkling,Argentina,Mendoza,Merlot,2006,13.8,0.75L,Low
1588,Trinity Cass Vineyard,Red,France,Bordeaux,Merlot,2021,14.7,1.5L,High
1589,Caleo,Red,Romania,Cotnari,Cabernet Sauvignon,2021,11.8,0.75L,Medium
1590,Castello,Sparkling,Australia,Barossa Valley,Fetească Neagră,2012,12.2,0.75L,Low
1591,1000 Vines,Dessert,Portugal,Alentejo,Fetească Neagră,2006,14.8,0.75L,Medium
1592,Finca Pedernal,Dessert,Spain,Rioja,Cabernet Sauvignon,2022,14.5,0.75L,Medium
1593,Wildcat Mountain,Rosé,Italy,Veneto,Tempranillo,2015,11.5,1.5L,High
1594,Hummerthal Niersteiner Paterberg Trocken,Sparkling,USA,Oregon,Merlot,2014,13.1,0.75L,Low
1595,La Montesa,Red,Argentina,Mendoza,Chardonnay,2004,13.7,1L,High
1596,Syzygy,Rosé,Italy,Tuscany,Cabernet Sauvignon,2002,13.7,1L,Low
1597,1810,Sparkling,Italy,Sicily,Chardonnay,2018,13.0,0.75L,High
1598,Oak Summit Vineyard,White,USA,Sonoma,Pinot Noir,2005,14.5,0.75L,High
1599,Coyote Bowl Series,Sparkling,Australia,Barossa Valley,Tempranillo,2021,12.4,1.5L,Premium
1600,Negraró,Sparkling,Spain,Rioja,Fetească Neagră,2001,13.0,1.5L,Premium
1601,Triple C Estate Bottled,White,Italy,Piedmont,Pinot Noir,2005,12.7,0.75L,Low
1602,Pfeiffer Vineyards,White,Portugal,Alentejo,Merlot,2001,11.1,1.5L,Low
1603,Portada Winemaker's Selection,Rosé,France,Bordeaux,Cabernet Sauvignon,2008,12.2,1.5L,Medium
1604,Valcolomba,Sparkling,Portugal,Alentejo,Cabernet Sauvignon,2023,13.3,1.5L,Low
1605,Poento Reserva Branco,Red,Portugal,Alentejo,Tempranillo,2011,11.7,1L,Medium
1606,Primum,Dessert,Chile,Maipo Valley,Pinot Noir,2003,12.3,0.75L,Medium
1607,Höhereck Smaragd,Rosé,France,Burgundy,Chardonnay,2007,12.9,1.5L,High
1608,20 Anos Tawny,White,Spain,Catalonia,Cabernet Sauvignon,2011,12.2,1.5L,Low
1609,Marie's View Red,Red,Italy,Sicily,Pinot Noir,2006,11.1,1.5L,Premium
1610,Hunter's Cuvee,Rosé,Argentina,Salta,Fetească Neagră,2009,12.2,1L,Low
1611,Trois Chateaux,White,Italy,Sicily,Malbec,2020,14.9,0.75L,Premium
1612,Les Hauts du Fief,Red,Chile,Maipo Valley,Syrah,2007,14.4,0.75L,Premium
1613,Mock,Sparkling,Argentina,Salta,Riesling,2000,15.3,0.75L,High
1614,Tapteil Vineyard Red Wine,Rosé,France,Burgundy,Sauvignon Blanc,2003,13.7,0.75L,Low
1615,Station 10,Rosé,Chile,Casablanca Valley,Tempranillo,2013,13.6,1L,Premium
1616,Anima Umbra,Rosé,USA,Oregon,Merlot,2014,11.1,1L,Medium
1617,North Highlands Cuvee,Rosé,Portugal,Douro,Chardonnay,2018,12.0,1L,Low
1618,Blanco Joven,Rosé,Australia,Hunter Valley,Chardonnay,2023,11.9,1.5L,Premium
1619,La Capilla Estate Single Vineyard,Red,Portugal,Alentejo,Malbec,2009,11.2,0.75L,Low
1620,Seven Springs Vineyard Summum,Dessert,Chile,Casablanca Valley,Cabernet Sauvignon,2012,13.2,1L,High
1621,Savina and Catherine Vineyards,White,Romania,Murfatlar,Fetească Neagră,2010,11.9,1L,Medium
1622,Höfen,Red,Australia,Barossa Valley,Fetească Neagră,2018,12.9,0.75L,Premium
1623,Obere Wies,White,Romania,Murfatlar,Merlot,2009,12.8,1L,Medium
1624,Duca Sanfelice Riserva,Dessert,Argentina,Mendoza,Riesling,2003,12.3,1.5L,Premium
1625,Pavillon Rouge du Château Margaux,White,Chile,Maipo Valley,Chardonnay,2014,12.3,1L,Premium
1626,Sauvignon,White,Germany,Mosel,Malbec,2010,11.9,1.5L,Low
1627,Ocean's Ghost,Sparkling,USA,Napa Valley,Syrah,2004,12.0,0.75L,Medium
1628,Mernet 30th Anniversary Reserve,Red,Italy,Sicily,Chardonnay,2010,14.8,0.75L,Low
1629,Grassnitzberg,White,USA,Napa Valley,Fetească Neagră,2010,11.4,1L,High
1630,Sky Rocket/Guitar Road,White,Romania,Murfatlar,Syrah,2008,12.2,1L,High
1631,Estate QbA,Rosé,Germany,Rheingau,Merlot,2004,15.2,1L,Low
1632,Edom,Red,Germany,Rheingau,Syrah,2009,12.2,1L,Medium
1633,Aux Forches,White,Romania,Murfatlar,Fetească Neagră,2012,11.4,1L,High
1634,Il Passo,Sparkling,Chile,Casablanca Valley,Pinot Noir,2004,14.5,1L,High
1635,Domaine Long-Depaquit Les Clos Grand Cru,Rosé,Romania,Murfatlar,Chardonnay,2006,11.3,0.75L,Premium
1636,Maple Ranch,White,Spain,Ribera del Duero,Malbec,2016,15.4,1L,Premium
1637,Redwood Hill Vineyard Tableau,White,Italy,Piedmont,Merlot,2015,15.1,0.75L,Premium
1638,Kiara Private Reserve,Sparkling,Australia,Hunter Valley,Sauvignon Blanc,2009,11.0,0.75L,High
1639,Flavus,Red,Argentina,Salta,Cabernet Sauvignon,2016,13.7,0.75L,Medium
1640,Cuvée Compostelle,Red,Argentina,Mendoza,Riesling,2020,14.9,0.75L,Premium
1641,Late Harvest Violetta,Rosé,Spain,Catalonia,Merlot,2016,12.6,1L,High
1642,Ol' Red,Dessert,Australia,Hunter Valley,Tempranillo,2018,14.8,1L,High
1643,Gran Zinio Brut,Red,Argentina,Mendoza,Cabernet Sauvignon,2023,11.3,1.5L,Medium
1644,Cuvée Guy Joly Mémory Brut,Rosé,Portugal,Alentejo,Malbec,2015,12.9,1.5L,Low
1645,Brut Rosé,Red,Argentina,Mendoza,Chardonnay,2022,12.2,0.75L,Low
1646,Rosé of,Rosé,USA,Napa Valley,Malbec,2002,14.7,0.75L,Medium
1647,Michele Red Wine,Dessert,Portugal,Alentejo,Fetească Neagră,2014,12.6,1.5L,Premium
1648,Contado Riserva,Rosé,USA,Napa Valley,Sauvignon Blanc,2012,15.4,0.75L,Low
1649,R Kabinett,Sparkling,Chile,Maipo Valley,Syrah,2009,12.3,0.75L,Low
1650,Baby,Sparkling,Italy,Piedmont,Fetească Neagră,2017,15.5,1L,Low
1651,EIS Late Harvest,Rosé,Spain,Ribera del Duero,Sauvignon Blanc,2010,11.1,0.75L,Low
1652,Alwa Limited Edition,Rosé,Romania,Dealu Mare,Tempranillo,2003,15.4,1L,Medium
1653,Cuvée de Trois,Dessert,Argentina,Salta,Pinot Noir,2010,11.9,0.75L,Low
1654,Nine Vines Rosé,Red,Portugal,Douro,Malbec,2006,11.3,1.5L,Low
1655,Lot #10,Red,Portugal,Alentejo,Riesling,2019,13.8,1L,Medium
1656,Corte di Giso,Red,USA,Sonoma,Pinot Noir,2018,15.4,1L,Low
1657,Galaxy,Sparkling,Australia,Hunter Valley,Malbec,2009,15.3,1L,Medium
1658,Villa Bossi Riserva,Rosé,France,Bordeaux,Sauvignon Blanc,2022,15.4,1.5L,Premium
1659,El Decanso Estate,Red,USA,Napa Valley,Merlot,2003,14.2,1.5L,Medium
1660,Blue Top Brut,White,USA,Sonoma,Pinot Noir,2015,14.1,1L,High
1661,Château L'Hospitalet La Reserve,Sparkling,Argentina,Mendoza,Pinot Noir,2015,12.0,1.5L,Low
1662,Bernkasteler alte Badstube am Doctorberg Trockenbeerenauslese - 375 ml,Red,Chile,Maipo Valley,Syrah,2003,12.7,1L,Medium
1663,Lot 208,White,Australia,Barossa Valley,Riesling,2003,14.3,1L,High
1664,Deen de Bortoli Vat 8,Dessert,Argentina,Mendoza,Sauvignon Blanc,2004,13.0,1.5L,High
1665,Reserve Blanc de Blancs Brut,Rosé,Portugal,Douro,Sauvignon Blanc,2002,11.9,1.5L,Premium
1666,Collector's Series Brut,Red,Italy,Piedmont,Sauvignon Blanc,2005,14.4,1.5L,High
1667,Vom Bisamberg,White,Chile,Casablanca Valley,Syrah,2014,11.6,1.5L,Premium
1668,Ad Astra,Sparkling,Australia,Hunter Valley,Pinot Noir,2022,12.5,1L,High
1669,St. Hugo,Rosé,Chile,Maipo Valley,Pinot Noir,2005,14.9,1.5L,High
1670,Cuvée Signature Le Porusot Premier Cru,Red,Romania,Dealu Mare,Tempranillo,2013,14.0,0.75L,Medium
1671,Tinto Bruto,Sparkling,Argentina,Salta,Tempranillo,2000,15.0,1L,Premium
1672,Clos du Cromin,Red,France,Burgundy,Riesling,2007,13.7,1L,Medium
1673,Chileno Valley,White,Australia,Barossa Valley,Chardonnay,2011,15.3,1L,Premium
1674,4 Boys Les Collines Vineyard,White,Germany,Mosel,Malbec,2017,14.8,1.5L,Premium
1675,Gun Metal,Sparkling,Germany,Mosel,Fetească Neagră,2010,14.7,0.75L,Low
1676,Solneri,Rosé,Chile,Maipo Valley,Merlot,2015,11.8,1L,Low
1677,Assoluto,Dessert,Portugal,Alentejo,Riesling,2019,12.7,1.5L,Medium
1678,Excelencia,Dessert,USA,Oregon,Cabernet Sauvignon,2014,14.2,1.5L,Medium
1679,Dives,Sparkling,Australia,Hunter Valley,Sauvignon Blanc,2013,13.3,1L,Low
1680,Les Pouches,Dessert,USA,Oregon,Tempranillo,2019,13.5,1L,Medium
1681,Señor da Folla Verde Albariño-Treixadura-Loureira,White,Spain,Catalonia,Syrah,2007,13.1,1L,High
1682,Ambelonas at Agios Pavlos,Dessert,Argentina,Mendoza,Malbec,2008,14.2,1L,Medium
1683,Antaniolo,White,Italy,Veneto,Pinot Noir,2007,12.7,0.75L,Medium
1684,Graacher Himmelreich Auslese,White,Australia,Hunter Valley,Syrah,2014,12.4,0.75L,Medium
1685,Mayacamas Range Seven Barrels,Sparkling,France,Burgundy,Sauvignon Blanc,2001,13.6,1L,Premium
1686,La Cave de Saint-Roch-les-Vignes,Rosé,Romania,Dealu Mare,Riesling,2008,11.5,0.75L,Premium
1687,Lambrusco dell'Emilia,Red,Portugal,Douro,Merlot,2006,13.4,0.75L,Low
1688,Mediterranean White,White,France,Bordeaux,Chardonnay,2001,14.5,1L,Medium
1689,Les Damaudes,Red,France,Champagne,Cabernet Sauvignon,2005,14.4,1.5L,Low
1690,Podere Bellarina,Rosé,Romania,Murfatlar,Riesling,2021,13.9,1.5L,Low
1691,Clos des Chênes,Sparkling,Australia,Barossa Valley,Tempranillo,2013,14.2,0.75L,High
1692,Mirto,Rosé,Romania,Dealu Mare,Sauvignon Blanc,2003,13.0,1L,Medium
1693,Outeiro,Sparkling,Germany,Mosel,Chardonnay,2009,12.5,0.75L,Premium
1694,Undhof Kögl Reserve,Red,Italy,Piedmont,Malbec,2009,13.3,1L,Low
1695,Il Pigno,Rosé,Portugal,Alentejo,Pinot Noir,2018,14.1,1.5L,Low
1696,Ulises Valdez Vineyard,Red,Australia,Hunter Valley,Syrah,2014,12.6,0.75L,Medium
1697,Rocca Sveva,Sparkling,Spain,Rioja,Syrah,2017,15.3,1L,Premium
1698,Trine Estate Vineyards,Rosé,Germany,Mosel,Merlot,2000,15.3,1.5L,Premium
1699,Block 1910,Rosé,Chile,Maipo Valley,Tempranillo,2007,11.1,1L,Medium
1700,Blanc,Rosé,Romania,Cotnari,Pinot Noir,2007,11.8,1L,High
1701,Grâce,Red,Romania,Dealu Mare,Tempranillo,2019,12.5,1.5L,Low
1702,Château Tour Robert,Sparkling,USA,Sonoma,Fetească Neagră,2022,13.8,1L,Low
1703,"33 Degrees North Gracie Hill Vineyard, Dalla Collina",White,Portugal,Alentejo,Tempranillo,2006,15.2,1.5L,Premium
1704,Scharzhofberger GG Trocken,Dessert,Chile,Maipo Valley,Riesling,2006,13.3,1L,Premium
1705,Millepassi,Sparkling,Germany,Mosel,Malbec,2016,14.6,1L,Low
1706,Red One,Rosé,Spain,Rioja,Riesling,2000,12.3,0.75L,Premium
1707,Bockgärten II,Rosé,Chile,Casablanca Valley,Merlot,2005,12.2,0.75L,Low
1708,Vintage,Dessert,France,Bordeaux,Sauvignon Blanc,2021,13.6,1L,Low
1709,Roma En Chamberlin,Sparkling,Chile,Maipo Valley,Riesling,2011,14.6,1L,Premium
1710,Black Label Estate Grown,Rosé,Argentina,Mendoza,Cabernet Sauvignon,2007,13.5,1.5L,Medium
1711,Christensen Vineyard,Red,Chile,Casablanca Valley,Merlot,2003,13.6,0.75L,Premium
1712,Ronco Broilo,Sparkling,Germany,Rheingau,Fetească Neagră,2013,13.4,1L,Medium
1713,Arrastre,Rosé,Spain,Catalonia,Malbec,2003,13.4,0.75L,Low
1714,Apalta Vineyard,Rosé,Chile,Casablanca Valley,Malbec,2018,13.8,1L,Medium
1715,Luna del Cacciatore,Red,Australia,Barossa Valley,Merlot,2015,14.5,1.5L,Premium
1716,Primitivo-Merlot,Dessert,Italy,Tuscany,Syrah,2008,13.6,0.75L,High
1717,Clos des Mollepierres,White,Chile,Maipo Valley,Tempranillo,2017,13.9,1L,Low
1718,Terre et Mer,Red,Argentina,Salta,Merlot,2017,13.6,1L,Low
1719,Tres Viños,Sparkling,Portugal,Douro,Tempranillo,2004,11.2,1.5L,Premium
1720,WillowBend Shiraz-Cabernet Sauvignon-Merlot,Sparkling,Spain,Rioja,Merlot,2002,11.7,1.5L,Low
1721,Dreamer,Sparkling,Germany,Mosel,Malbec,2007,13.7,1.5L,Low
1722,Lot 360,Sparkling,Romania,Murfatlar,Riesling,2022,15.4,1L,High
1723,Blanc de Transylvanie,Rosé,Spain,Catalonia,Sauvignon Blanc,2014,11.0,1L,High
1724,Home Ranch Vineyard,Sparkling,USA,Napa Valley,Sauvignon Blanc,2009,15.3,1.5L,Medium
1725,Richard Chambers Vineyard,Sparkling,Spain,Catalonia,Chardonnay,2008,13.8,0.75L,Medium
1726,Petit,White,Australia,Barossa Valley,Merlot,2012,12.8,1.5L,High
1727,Arderius Crianza Vendimia Seleccionada,Red,Portugal,Alentejo,Merlot,2023,12.2,0.75L,Medium
1728,Attitude,Sparkling,Australia,Barossa Valley,Sauvignon Blanc,2015,13.8,1.5L,Medium
1729,Grand Cru Muenchberg,Rosé,Argentina,Mendoza,Chardonnay,2016,14.1,1L,Premium
1730,Cuvée Carnaval,Rosé,USA,Oregon,Riesling,2007,15.2,1L,Medium
1731,Colección 125 Reserva,Dessert,Australia,Hunter Valley,Syrah,2023,11.3,1L,High
1732,The Pict,Red,Argentina,Salta,Cabernet Sauvignon,2012,12.7,0.75L,High
1733,Wautoma Springs Vineyard,Red,France,Burgundy,Tempranillo,2011,13.4,1L,Low
1734,Laetitia Vineyard Clone 777,White,Australia,Hunter Valley,Merlot,2007,14.2,0.75L,Premium
1735,Bricco Rocche Brunate,White,USA,Napa Valley,Cabernet Sauvignon,2021,13.4,0.75L,Premium
1736,Grande Reserva,Sparkling,Spain,Ribera del Duero,Merlot,2006,14.2,1L,High
1737,Ranchita Red,Dessert,France,Provence,Riesling,2019,12.2,1L,Premium
1738,Swingsville,Red,Spain,Rioja,Tempranillo,2021,15.5,0.75L,High
1739,Dos Aguas,Rosé,Germany,Mosel,Tempranillo,2019,12.2,1L,Premium
1740,Madonna del Piano Riserva,Sparkling,Argentina,Salta,Chardonnay,2019,14.2,0.75L,Medium
1741,Mid-Day,Dessert,Chile,Casablanca Valley,Pinot Noir,2016,12.9,1.5L,Premium
1742,Kellermeister Privat Kremser Kremsleiten,Rosé,Germany,Rheingau,Fetească Neagră,2005,12.0,1.5L,Low
1743,The Nth Degree,Red,Romania,Dealu Mare,Tempranillo,2017,13.2,1L,High
1744,Signature,Sparkling,Romania,Cotnari,Tempranillo,2017,12.7,1L,High
1745,Les Bécasses,Rosé,Italy,Tuscany,Cabernet Sauvignon,2008,13.6,1L,Premium
1746,Yvecourt,Sparkling,Spain,Rioja,Syrah,2010,13.5,1L,High
1747,Château Lestruelle,Dessert,Germany,Mosel,Riesling,2003,11.4,1.5L,Premium
1748,Crescendo,Sparkling,France,Bordeaux,Tempranillo,2005,15.0,1L,High
1749,1698,Dessert,Germany,Rheingau,Chardonnay,2018,14.8,1.5L,High
1750,Cornerstone Cabernet-Merlot-Malbec,White,Spain,Rioja,Tempranillo,2019,11.6,1.5L,Low
1751,Mal Anders Smaragd,Red,Argentina,Mendoza,Chardonnay,2018,11.8,1L,Low
1752,Rocca Sveva Castelcerino,White,Australia,Barossa Valley,Cabernet Sauvignon,2004,11.8,1L,Premium
1753,Finca Domingo F. Sarmiento Single Vineyard,Red,Portugal,Alentejo,Sauvignon Blanc,2007,13.6,1L,Low
1754,Querciaviglia,Sparkling,USA,Napa Valley,Pinot Noir,2021,12.5,1.5L,Low
1755,Abadal 3.9 Reserva,White,USA,Oregon,Chardonnay,2023,12.8,1.5L,Premium
1756,Alba Rosa,Dessert,Italy,Veneto,Riesling,2004,11.2,0.75L,High
1757,Vigna della Corona,Sparkling,Romania,Dealu Mare,Malbec,2015,13.6,0.75L,Medium
1758,Michael Anthony,Red,Portugal,Alentejo,Riesling,2018,14.0,1.5L,Medium
1759,Finlayson Family Vineyards,Dessert,Portugal,Douro,Chardonnay,2001,14.1,1L,High
1760,Beyond the Clouds,Rosé,Germany,Mosel,Syrah,2011,15.0,1L,Premium
1761,Dominode Premier Cru,White,USA,Sonoma,Malbec,2006,12.9,1L,Medium
1762,Winery Block Estate,Sparkling,Spain,Ribera del Duero,Merlot,2021,11.7,1.5L,Medium
1763,Rosé de Soirée,Red,Germany,Mosel,Fetească Neagră,2003,14.6,1L,Low
1764,Brunette,Rosé,USA,Oregon,Tempranillo,2001,14.5,0.75L,Premium
1765,Côte du Py Vieilles Vignes,White,Chile,Maipo Valley,Sauvignon Blanc,2018,15.2,0.75L,High
1766,Terre di Rivolta Riserva,White,Portugal,Alentejo,Riesling,2018,14.1,1L,High
1767,Carte d'Or Brut 1.5 liters,Red,Portugal,Alentejo,Fetească Neagră,2023,13.0,1L,Medium
1768,Black Label Stepping Stone,White,Portugal,Alentejo,Riesling,2003,11.9,1L,Medium
1769,Les Merrains,Red,Chile,Casablanca Valley,Malbec,2017,11.1,1L,Low
1770,Hof Zu Pramol,White,Chile,Casablanca Valley,Chardonnay,2011,12.8,0.75L,High
1771,El Bufón,Dessert,Chile,Casablanca Valley,Malbec,2003,13.9,1L,Medium
1772,Tortoniano,Sparkling,Italy,Tuscany,Pinot Noir,2009,15.4,1.5L,High
1773,Fado Tinto Reserva,Red,Argentina,Mendoza,Chardonnay,2000,11.1,0.75L,Medium
1774,Neal 3 Vineyard,Red,Chile,Maipo Valley,Chardonnay,2017,13.3,1L,High
1775,Vintage Select,Red,USA,Sonoma,Merlot,2018,11.8,0.75L,Low
1776,Preludio,Sparkling,Australia,Barossa Valley,Syrah,2005,12.4,1L,High
1777,Firepeak Vineyard El Gordo,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2013,15.1,1L,Premium
1778,Vendimia Seleccionada Viñedo Sotés,Rosé,Australia,Hunter Valley,Pinot Noir,2013,15.5,1.5L,Low
1779,Del Rio Red,White,Romania,Dealu Mare,Syrah,2015,13.5,1.5L,High
1780,Vixen,Sparkling,Germany,Mosel,Malbec,2001,11.5,1L,Low
1781,Doanto,Dessert,Italy,Piedmont,Fetească Neagră,2006,12.6,1.5L,High
1782,East End Series,Red,France,Provence,Riesling,2012,14.8,1L,Premium
1783,Cuvee Rare,Dessert,Spain,Catalonia,Sauvignon Blanc,2012,15.2,1.5L,Premium
1784,Whiskers Blake Classic Tawny,Rosé,Germany,Mosel,Merlot,2020,11.4,1.5L,Medium
1785,Ted's Vineyard,White,Chile,Casablanca Valley,Pinot Noir,2003,14.0,1L,High
1786,Costa di Mu,White,USA,Sonoma,Sauvignon Blanc,2013,15.5,1L,Premium
1787,Wild Sky,Red,Romania,Murfatlar,Syrah,2004,14.1,1.5L,High
1788,A,Red,France,Champagne,Pinot Noir,2020,15.2,0.75L,Low
1789,Desvario,Sparkling,France,Champagne,Cabernet Sauvignon,2010,13.9,1L,High
1790,Mas Donis Barrica,White,Germany,Rheingau,Riesling,2022,14.9,1.5L,Premium
1791,Windspiel,Red,Chile,Casablanca Valley,Fetească Neagră,2016,15.2,1L,Low
1792,Madiere,Rosé,Portugal,Alentejo,Syrah,2002,11.6,0.75L,Medium
1793,Furstentum Grand Cru Clos des Capucins,Red,Argentina,Salta,Syrah,2021,12.5,1.5L,Premium
1794,Vorbourg Grand Cru Clos Saint Landelin Vendanges Tardives,Red,USA,Sonoma,Merlot,2001,11.2,0.75L,Low
1795,Single Vineyard Las Compuertas,Red,Portugal,Alentejo,Tempranillo,2002,13.5,1.5L,High
1796,Rubi,Red,Chile,Casablanca Valley,Syrah,2019,11.9,1L,Medium
1797,Villa Puccini,Dessert,Italy,Veneto,Chardonnay,2007,12.3,1.5L,Premium
1798,Priest Ranch,Sparkling,Italy,Sicily,Tempranillo,2021,15.5,1.5L,Low
1799,Cuvée Marine,Rosé,Chile,Maipo Valley,Merlot,2011,15.5,0.75L,High
1800,Amatino,Red,Chile,Casablanca Valley,Riesling,2002,13.4,1L,Premium
1801,Cuvée Papou,Dessert,Portugal,Alentejo,Cabernet Sauvignon,2012,12.7,1L,Low
1802,Barranc dels Closos,White,Germany,Rheingau,Merlot,2023,12.2,1L,High
1803,Anne de K Schlossberg Grand Cru,Sparkling,Argentina,Salta,Riesling,2012,12.4,1L,Premium
1804,Desert Gold Late Harvest,Sparkling,France,Bordeaux,Chardonnay,2009,15.2,1.5L,Premium
1805,Castelliere delle Guaite,Dessert,Romania,Cotnari,Malbec,2003,15.1,1L,High
1806,Cabernet Sauvignon-Merlot-Shiraz,Red,Spain,Catalonia,Cabernet Sauvignon,2016,15.3,0.75L,Medium
1807,Milenium Alb,Sparkling,Italy,Tuscany,Pinot Noir,2006,15.5,0.75L,Premium
1808,Touriga Nacional e Touriga Franca,Rosé,Portugal,Alentejo,Tempranillo,2021,13.0,1L,Low
1809,Estate Robert's Blend,Rosé,USA,Napa Valley,Fetească Neagră,2009,12.8,1.5L,Premium
1810,Melanson Vineyard,Sparkling,France,Burgundy,Merlot,2012,15.4,1L,Premium
1811,Optima,White,Portugal,Alentejo,Tempranillo,2016,15.3,1L,Low
1812,Amalaya,White,Portugal,Alentejo,Fetească Neagră,2004,12.4,1L,Low
1813,Gilgal,Red,Australia,Barossa Valley,Merlot,2002,14.4,0.75L,High
1814,Pian delle Vigne Riserva Vignaferrovia,Red,Chile,Maipo Valley,Tempranillo,2004,11.5,1.5L,Medium
1815,Cuvée Majorum,Sparkling,Germany,Rheingau,Merlot,2017,15.4,0.75L,Premium
1816,Leveroni Vineyard,Sparkling,Italy,Sicily,Fetească Neagră,2002,14.3,1.5L,Medium
1817,Cuvée les Rochettes,Sparkling,Spain,Ribera del Duero,Sauvignon Blanc,2023,14.4,1.5L,High
1818,Nicolas,Rosé,Argentina,Mendoza,Sauvignon Blanc,2007,15.4,1L,Premium
1819,Quipu Blend,Rosé,Australia,Barossa Valley,Cabernet Sauvignon,2012,11.4,0.75L,Low
1820,Etna Rosso,White,Australia,Barossa Valley,Merlot,2005,12.4,1.5L,Low
1821,Fire Hydrant Red,Red,France,Bordeaux,Cabernet Sauvignon,2019,12.7,1.5L,Medium
1822,Runholder,White,Germany,Rheingau,Syrah,2016,14.7,1.5L,High
1823,Isabella Rosé,Rosé,Italy,Veneto,Syrah,2010,12.3,0.75L,High
1824,Limited Release Rosé,Red,Italy,Sicily,Sauvignon Blanc,2011,14.9,1L,Medium
1825,Vista Verde Vineyard,Red,Portugal,Douro,Chardonnay,2006,12.2,1.5L,Medium
1826,Four Barrels,Rosé,Argentina,Mendoza,Riesling,2020,15.3,1.5L,Premium
1827,Riserva Vintage Brut,Dessert,Argentina,Salta,Fetească Neagră,2022,15.4,1.5L,High
